ID,Recept_ID,Élelmiszerek,Élelmiszer ID,Mennyiség,Mértékegység,Tipus,Kötés
1,1,Szafi Reform gluténmentes rostkeverék,246,60,g,FŐ_MAKRO,R1-A
2,1,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
3,1,Sütőpor,170,0.5,csomag,KÖTÖTT,R1-A
4,1,Só,165,1,csipet,ÍZESÍTŐ,NULL
5,1,Őrölt fahéj,63,1,ízlés szerint,ÍZESÍTŐ,NULL
6,1,Vanília aroma,194,1,kevés,ÍZESÍTŐ,NULL
7,1,Tojás,183,1,db,KÖTÖTT,R1-A
8,1,Kókuszzsír,103,20,g,KÖTÖTT,R1-A
9,1,Alma,7,50,g,KIEGÉSZÍTŐ,NULL
10,1,Sárgarépa,160,25,g,KIEGÉSZÍTŐ,NULL
11,1,Dió (darált),45,20,g,KIEGÉSZÍTŐ,NULL
12,2,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
13,2,Ananász / Őszibarack,9,85,g,KIEGÉSZÍTŐ,NULL
14,2,Só,165,1,csipet,ÍZESÍTŐ,NULL
15,2,Fekete bors,226,1,csipet,ÍZESÍTŐ,NULL
16,2,Olaj,132,0.5,teáskanál,FŐ_MAKRO,NULL
17,2,Basmati rizs,18,40,g,FŐ_MAKRO,R2-A
18,2,Víz / Zöldség alaplé,197 / 5,100,ml,KÖTÖTT,R2-A
19,3,Avokádó,13,1,db,FŐ_MAKRO,NULL
20,3,Füstölt lazac,71,50,g,FŐ_MAKRO,NULL
21,3,Tojás,183,2,db,FŐ_MAKRO,NULL
22,3,Citromlé,31,2,teáskanál,ÍZESÍTŐ,NULL
23,3,Kapor / Snidling,90 / 126,1,evőkanál,ÍZESÍTŐ,NULL
24,3,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
25,3,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
26,4,Tojás,183,2,db,FŐ_MAKRO,NULL
27,4,Avokádó,13,70,g,FŐ_MAKRO,NULL
28,4,Paradicsom,139,50,g,KIEGÉSZÍTŐ,NULL
29,4,Paprika,137,40,g,KIEGÉSZÍTŐ,NULL
30,4,Uborka,98,50,g,KIEGÉSZÍTŐ,NULL
31,4,Vöröshagyma,199,15,g,ÍZESÍTŐ,NULL
32,4,Kovászos kenyér,106,60,g,FŐ_MAKRO,NULL
33,4,Citromlé,31,1,ízlés szerint,ÍZESÍTŐ,NULL
34,4,Só,165,1,csipet,ÍZESÍTŐ,NULL
35,4,Fekete bors,226,1,csipet,ÍZESÍTŐ,NULL
36,4,Petrezselyem (friss),142,1,ízlés szerint,ÍZESÍTŐ,NULL
37,5,Tojás,183,2,db,FŐ_MAKRO,NULL
38,5,Avokádó,13,50,g,FŐ_MAKRO,NULL
39,5,Lilahagyma,115,25,g,KIEGÉSZÍTŐ,NULL
40,5,Mustár (cukormentes),128,1,teáskanál,ÍZESÍTŐ,NULL
41,5,Kovászos kenyér,106,60,g,FŐ_MAKRO,NULL
42,5,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
43,5,Feketebors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
44,5,Citromlé,31,1,pár csepp,ÍZESÍTŐ,NULL
45,6,Tortilla lap (teljes kiőrlésű),187,1,db,FŐ_MAKRO,NULL
46,6,Csirkemellfilé,42,100,g,FŐ_MAKRO,NULL
47,6,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
48,6,Bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
49,6,Fokhagyma granulátum/por,68,1,ízlés szerint,ÍZESÍTŐ,NULL
50,6,Fűszerpaprika,75,1,ízlés szerint,ÍZESÍTŐ,NULL
51,6,Avokádó,13,0.5,db,FŐ_MAKRO,NULL
52,6,Paradicsom,139,1,db,KIEGÉSZÍTŐ,NULL
53,6,Kígyóuborka,98,0.5,db,KIEGÉSZÍTŐ,NULL
54,6,Cukormentes ketchup,35,30,g,ÍZESÍTŐ,NULL
55,6,Citromlé,31,1,pár csepp,ÍZESÍTŐ,NULL
56,7,Avokádó,13,50,g,FŐ_MAKRO,NULL
57,7,Tojás,183,2,db,FŐ_MAKRO,NULL
58,7,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
59,7,Bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
60,7,Kovászos kenyér,106,60,g,FŐ_MAKRO,NULL
61,8,Tonhalkonzerv,185,100,g,FŐ_MAKRO,NULL
62,8,Avokádó,13,70,g,FŐ_MAKRO,NULL
63,8,Spenótlevél,169,1,marék,KIEGÉSZÍTŐ,NULL
64,8,Citromlé,31,1,teáskanál,ÍZESÍTŐ,NULL
65,8,Olívaolaj,132,1,teáskanál,ÍZESÍTŐ,NULL
66,8,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
67,8,Bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
68,8,Kovászos kenyér,106,60,g,FŐ_MAKRO,NULL
69,9,Tojás,183,2,db,FŐ_MAKRO,NULL
70,9,Avokádó,13,25,g,FŐ_MAKRO,NULL
71,9,Kovászos kenyér (teljes kiőrlésű),106,20,g,FŐ_MAKRO,NULL
72,9,Citromlé,31,0.5,teáskanál,ÍZESÍTŐ,NULL
73,9,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
74,9,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
75,9,Chili pehely,28,1,ízlés szerint,ÍZESÍTŐ,NULL
76,10,Kovászos kenyér (teljes kiőrlésű),106,30,g,FŐ_MAKRO,NULL
77,10,Pulykamell sonka (sovány),2,50,g,FŐ_MAKRO,NULL
78,10,Avokádó,13,35,g,FŐ_MAKRO,NULL
79,10,Bébispenót,20,25,g,KIEGÉSZÍTŐ,NULL
80,10,Citromlé,31,0.5,teáskanál,ÍZESÍTŐ,NULL
81,10,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
82,10,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
83,11,Kovászos kenyér (teljes kiőrlésű),106,30,g,FŐ_MAKRO,NULL
84,11,Pulykamell sonka (sovány),2,50,g,FŐ_MAKRO,NULL
85,11,Avokádó,13,35,g,FŐ_MAKRO,NULL
86,11,Bébispenót,20,25,g,KIEGÉSZÍTŐ,NULL
87,11,Citromlé,31,0.5,teáskanál,ÍZESÍTŐ,NULL
88,11,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
89,11,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
90,12,Zabliszt,203,15,g,FŐ_MAKRO,R12-A
91,12,Kakaópor (cukrozatlan),229,20,g,KÖTÖTT,R12-A
92,12,Sütőpor,170,0.5,csomag,KÖTÖTT,R12-A
93,12,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
94,12,Tojás,183,1,db,KÖTÖTT,R12-A
95,12,Növényi tej,102,50,ml,KÖTÖTT,R12-A
96,12,Kókuszzsír,103,0.5,evőkanál,KÖTÖTT,R12-A
97,12,Áfonya,14,40,g,KIEGÉSZÍTŐ,NULL
98,12,Mandula (apróra vágott),120,10,g,KIEGÉSZÍTŐ,NULL
99,13,Alma,7,100,g,FŐ_MAKRO,R13-A
100,13,Víz,197,250,ml,KÖTÖTT,R13-A
101,13,Egész fahéj,55,1,ízlés szerint,ÍZESÍTŐ,NULL
102,13,Szegfűszeg,173,1,ízlés szerint,ÍZESÍTŐ,NULL
103,13,Só,165,1,csipet,ÍZESÍTŐ,NULL
104,13,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
105,13,Vaníliás pudingpor,195,0.5,csomag,KÖTÖTT,R13-A
106,13,Növényi tej,102,250,ml,KÖTÖTT,R13-A
107,13,Citromlé,31,1,néhány csepp,ÍZESÍTŐ,NULL
108,14,Alma,7,100,g,FŐ_MAKRO,NULL
109,14,Citromlé,31,0.3,teáskanál,ÍZESÍTŐ,NULL
110,14,Zabpehely,204,30,g,FŐ_MAKRO,R14-A
111,14,Darált dió,45,30,g,FŐ_MAKRO,NULL
112,14,Őrölt fahéj,63,0.5,teáskanál,ÍZESÍTŐ,NULL
113,14,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
114,14,Kókuszzsír,103,0.5,teáskanál,KÖTÖTT,R14-A
115,15,Lazacfilé,112,200,g,FŐ_MAKRO,NULL
116,15,Quinoa,148,40,g,FŐ_MAKRO,NULL
117,15,Vegyes zöldség,210,150,g,KIEGÉSZÍTŐ,NULL
118,15,Szezámolaj,175,1,teáskanál,ÍZESÍTŐ,NULL
119,15,Gyömbér (friss),79,5,g,ÍZESÍTŐ,NULL
120,15,Light szójaszósz,236,1,ízlés szerint,ÍZESÍTŐ,NULL
121,15,Fokhagyma,67,1,ízlés szerint,ÍZESÍTŐ,NULL
122,15,Chili,27,1,ízlés szerint,ÍZESÍTŐ,NULL
123,16,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
124,16,Burgonya,216,150,g,FŐ_MAKRO,NULL
125,16,Vöröshagyma,199,0.5,db,KIEGÉSZÍTŐ,NULL
126,16,Kókuszzsír,103,1,teáskanál,FŐ_MAKRO,NULL
127,16,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
128,16,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
129,16,Fokhagyma,67,2,gerezd,ÍZESÍTŐ,NULL
130,16,Majoranna,118,1,ízlés szerint,ÍZESÍTŐ,NULL
131,16,Petrezselyem (friss),142,1,ízlés szerint,ÍZESÍTŐ,NULL
132,17,Brokkoli,21,250,g,FŐ_MAKRO,R17-A
133,17,Tojás,183,2,db,KÖTÖTT,R17-A
134,17,Zabpehelyliszt,205,20,g,KÖTÖTT,R17-A
135,17,Fokhagyma,67,2,gerezd,ÍZESÍTŐ,NULL
136,17,Újhagyma,258,2,szál,ÍZESÍTŐ,NULL
137,17,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
138,17,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
139,18,Brokkoli,21,250,g,FŐ_MAKRO,R18-A
140,18,Víz / Zöldség alaplé,197 / 5,200,ml,KÖTÖTT,R18-A
141,18,Fokhagyma,67,0.5,gerezd,ÍZESÍTŐ,NULL
142,18,Kókusztejszín,270,50,g,KÖTÖTT,R18-A
143,18,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
144,18,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
145,18,Szerecsendió,247,1,csipet,ÍZESÍTŐ,NULL
146,18,Édeskömény,223,1,csipet,ÍZESÍTŐ,NULL
147,19,Tojás,183,2,db,FŐ_MAKRO,R19-A
148,19,Brokkoli (párolt),21,100,g,KÖTÖTT,R19-A
149,19,Zabpehelyliszt,203,1,evőkanál,KÖTÖTT,R19-A
150,19,Só,165,1,csipet,ÍZESÍTŐ,NULL
151,19,Fekete bors,226,1,csipet,ÍZESÍTŐ,NULL
152,19,Szerecsendió,247,1,csipet,ÍZESÍTŐ,NULL
153,20,Brokkoli (párolt),21,200,g,KIEGÉSZÍTŐ,NULL
154,20,Sonka,166,70,g,FŐ_MAKRO,NULL
155,20,Tojás,183,2,db,FŐ_MAKRO,R20-A
156,20,Növényi főzőtejszín,239,100,ml,KÖTÖTT,R20-A
157,20,Vöröshagyma (dinsztelt),199,1,db,ÍZESÍTŐ,NULL
158,20,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
159,20,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
160,20,Szerecsendió,247,1,csipet,ÍZESÍTŐ,NULL
161,21,Quinoa,148,30,g,FŐ_MAKRO,NULL
162,21,Csirkemellfilé,42,130,g,FŐ_MAKRO,NULL
163,21,Vegyes zöldség,210,150,g,KIEGÉSZÍTŐ,NULL
164,21,Tahini (szezámpaszta),177,1,teáskanál,ÍZESÍTŐ,R21-A
165,21,Olívaolaj,132,1,teáskanál,ÍZESÍTŐ,NULL
166,21,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
167,21,Citromlé,31,1,kevés,ÍZESÍTŐ,NULL
168,21,Víz,197,1,pici,KÖTÖTT,R21-A
169,22,Tojás,183,1,db,FŐ_MAKRO,R22-A
170,22,Teljes kiőrlésű kenyér / Kovászos kenyér,106,1,szelet (kb. 30g),KÖTÖTT,R22-A
171,22,Kókuszzsír,103,0.5,teáskanál,ÍZESÍTŐ,NULL
172,22,Só,165,1,csipet,ÍZESÍTŐ,NULL
173,22,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
174,22,Petrezselyem / Snidling,142 / 126,1,ízlés szerint,ÍZESÍTŐ,NULL
175,22,Őrölt pirospaprika,75,1,csipet,ÍZESÍTŐ,NULL
176,23,Basmati rizs,18,20,g,FŐ_MAKRO,NULL
177,23,Vöröshagyma,199,1,db,ÍZESÍTŐ,NULL
178,23,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
179,23,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
180,23,Só,165,1,csipet,ÍZESÍTŐ,NULL
181,23,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
182,23,Füstölt paprika,72,1,ízlés szerint,ÍZESÍTŐ,NULL
183,23,Chili por,27,1,ízlés szerint,ÍZESÍTŐ,NULL
184,23,Vörösbab konzerv,198,50,g,FŐ_MAKRO,NULL
185,23,Csemegekukorica konzerv,108,50,g,KIEGÉSZÍTŐ,NULL
186,23,Paradicsompüré (cukormentes),140,50,ml,KIEGÉSZÍTŐ,NULL
187,23,Lime,116,0.5,db,ÍZESÍTŐ,NULL
188,23,Jalapeno paprika,85,10,g,ÍZESÍTŐ,NULL
189,24,Teljes kiőrlésű tészta,182,25,g,FŐ_MAKRO,NULL
190,24,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
191,24,Jégsaláta,86,3,marék,KIEGÉSZÍTŐ,NULL
192,24,Paradicsom,139,2,db,KIEGÉSZÍTŐ,NULL
193,24,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
194,24,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
195,24,Kókuszjoghurt,100,70,g,FŐ_MAKRO,NULL
196,24,Cukormentes mustár,37,1,teáskanál,ÍZESÍTŐ,NULL
197,24,Citromlé,31,1,pár csepp,ÍZESÍTŐ,NULL
198,24,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
199,25,Chiamag,26,15,g,FŐ_MAKRO,R25-A
200,25,Erdei gyümölcs,60,50,g,KIEGÉSZÍTŐ,NULL
201,25,Víz,197,100,ml,KÖTÖTT,R25-A
202,26,Chia mag,26,20,g,FŐ_MAKRO,R26-A
203,26,Kókusztej (ital),102,200,ml,KÖTÖTT,R26-A
204,26,Édesítőszer,54,1,ízlés szerint,ÍZESÍTŐ,NULL
205,26,Mogyoróvaj,127,10,g,FŐ_MAKRO,NULL
206,26,Kókuszchips,99,15,g,KIEGÉSZÍTŐ,NULL
207,27,Darált marhahús,46,150,g,FŐ_MAKRO,NULL
208,27,Vöröshagyma,199,1,db,KIEGÉSZÍTŐ,NULL
209,27,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
210,27,Kaliforniai paprika,89,0.5,db,KIEGÉSZÍTŐ,NULL
211,27,Paradicsompüré,140,60,g,KIEGÉSZÍTŐ,NULL
212,27,Vörösbab konzerv,198,50,g,FŐ_MAKRO,NULL
213,27,Csemegekukorica konzerv,108,50,g,KIEGÉSZÍTŐ,NULL
214,27,85%-os étcsokoládé,1,1,kocka,ÍZESÍTŐ,NULL
215,27,Római kömény,154,1,teáskanál,ÍZESÍTŐ,NULL
216,27,Édes pirospaprika,75,1,teáskanál,ÍZESÍTŐ,NULL
217,27,Chilipor,27,1,teáskanál,ÍZESÍTŐ,NULL
218,27,Koriander (őrölt),105,0.5,teáskanál,ÍZESÍTŐ,NULL
219,27,Só,165,1,csipet,ÍZESÍTŐ,NULL
220,27,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
221,27,Víz / Marhaalaplé,197 / 273,150,ml,KIEGÉSZÍTŐ,NULL
222,27,Korianderlevél (friss),105,1,ízlés szerint,ÍZESÍTŐ,NULL
223,28,Alaszkai tőkehalfilé,6,200,g,FŐ_MAKRO,NULL
224,28,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
225,28,Fehérbors,219,1,ízlés szerint,ÍZESÍTŐ,NULL
226,28,Citromlé,31,2,evőkanál,ÍZESÍTŐ,NULL
227,28,Basmati rizs,18,40,g,FŐ_MAKRO,NULL
228,28,Vegyes zöldség,210,150,g,KIEGÉSZÍTŐ,NULL
229,29,Lazacfilé,112,120,g,FŐ_MAKRO,NULL
230,29,Csicseriborsó (konzerv),40,100,g,FŐ_MAKRO,NULL
231,29,Spárga,168,150,g,KIEGÉSZÍTŐ,NULL
232,29,Citrom,30,0.5,db,ÍZESÍTŐ,NULL
233,29,Fokhagyma,67,2,gerezd,ÍZESÍTŐ,NULL
234,29,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
235,29,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
236,30,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
237,30,Quinoa,148,50,g,FŐ_MAKRO,R30-A
238,30,Víz,197,150,ml,KÖTÖTT,R30-A
239,30,Kelkáposztalevél,95,150,g,KIEGÉSZÍTŐ,NULL
240,30,Vöröshagyma,199,0.5,db,ÍZESÍTŐ,NULL
241,30,Kókuszolaj,103,5,g,ÍZESÍTŐ,NULL
242,30,Gyömbér (friss reszelt),79,1,evőkanál,ÍZESÍTŐ,NULL
243,30,Citromlé,31,1,evőkanál,ÍZESÍTŐ,NULL
244,30,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
245,30,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
246,31,Tojás,183,1,db,FŐ_MAKRO,R31-A
247,31,Kókuszjoghurt,100,20,g,KÖTÖTT,R31-A
248,31,Zabliszt,203,10,g,KÖTÖTT,R31-A
249,31,Só,165,1,csipet,ÍZESÍTŐ,NULL
250,32,Csicseriborsó (konzerv),40,150,g,FŐ_MAKRO,NULL
251,32,Avokádó,13,50,g,FŐ_MAKRO,NULL
252,32,Vegyes zöldsaláta,159,1,marék,KIEGÉSZÍTŐ,NULL
253,32,Balzsamecet,16,1,teáskanál,ÍZESÍTŐ,NULL
254,32,Olívaolaj,132,1,teáskanál,ÍZESÍTŐ,NULL
255,32,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
256,32,Kovászos kenyér,106,30,g,FŐ_MAKRO,NULL
257,33,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
258,33,Quinoa,148,50,g,FŐ_MAKRO,R33-A
259,33,Víz,197,150,ml,KÖTÖTT,R33-A
260,33,Brokkoli,21,100,g,KIEGÉSZÍTŐ,NULL
261,33,Sárgarépa,160,50,g,KIEGÉSZÍTŐ,NULL
262,33,Kókuszolaj,103,5,g,ÍZESÍTŐ,NULL
263,33,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
264,33,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
265,33,Fokhagyma granulátum/por,68,1,ízlés szerint,ÍZESÍTŐ,NULL
266,33,Paprikapehely,138,1,ízlés szerint,ÍZESÍTŐ,NULL
267,34,Csirkemellfilé,42,150,g,FŐ_MAKRO,R34-A
268,34,Vöröshagyma,199,50,g,KIEGÉSZÍTŐ,NULL
269,34,Paprika,137,40,g,KIEGÉSZÍTŐ,NULL
270,34,Paradicsom,139,50,g,KIEGÉSZÍTŐ,NULL
271,34,Kókuszzsír,103,1,teáskanál,ÍZESÍTŐ,NULL
272,34,Só,165,1,csipet,ÍZESÍTŐ,NULL
273,34,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
274,34,Víz,197,100,ml,KÖTÖTT,R34-A
275,34,Kókusztejszín,270,50,ml,KÖTÖTT,R34-A
276,34,Zabliszt,203,2,g,KÖTÖTT,R34-A
277,34,Teljes kiőrlésű tészta,182,40,g,FŐ_MAKRO,NULL
278,35,Gyorsfőzésű barna rizs,151,55,g,FŐ_MAKRO,R35-A
279,35,Víz,197,150,ml,KÖTÖTT,R35-A
280,35,Almaecet,8,2,evőkanál,KÖTÖTT,R35-A
281,35,Só,165,1,csipet,KÖTÖTT,R35-A
282,35,Csirkemellfilé,42,90,g,FŐ_MAKRO,NULL
283,35,Avokádó,13,35,g,FŐ_MAKRO,NULL
284,35,Nori lap,131,2,db,KIEGÉSZÍTŐ,NULL
285,35,Kókuszolaj,103,1,teáskanál,ÍZESÍTŐ,NULL
286,35,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
287,36,Gyorsfőzésű barna rizs,151,50,g,FŐ_MAKRO,R36-A
288,36,Víz,197,150,ml,KÖTÖTT,R36-A
289,36,Nori lap,131,1,db,KIEGÉSZÍTŐ,NULL
290,36,Csirkemellfilé,42,90,g,FŐ_MAKRO,NULL
291,36,Shiitake gomba,164,30,g,KIEGÉSZÍTŐ,NULL
292,36,Zöldhagyma (Újhagyma),269,20,g,KIEGÉSZÍTŐ,NULL
293,36,Kókuszolaj,103,5,g,ÍZESÍTŐ,NULL
294,36,Almaecet,8,2,evőkanál,KÖTÖTT,R36-A
295,36,Só,165,1,ízlés szerint,KÖTÖTT,R36-A
296,36,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
297,37,Quinoa,148,50,g,FŐ_MAKRO,R37-A
298,37,Víz,197,150,ml,KÖTÖTT,R37-A
299,37,Nori lap,131,2,db,KIEGÉSZÍTŐ,NULL
300,37,Csirkemellfilé,42,90,g,FŐ_MAKRO,NULL
301,37,Paprika,137,30,g,KIEGÉSZÍTŐ,NULL
302,37,Sárgarépa,160,20,g,KIEGÉSZÍTŐ,NULL
303,37,Kókuszolaj,103,0.5,teáskanál,ÍZESÍTŐ,NULL
304,37,Light szójaszósz,236,1,evőkanál,ÍZESÍTŐ,NULL
305,37,Szezámolaj,175,0.5,teáskanál,ÍZESÍTŐ,NULL
306,37,Gyömbér (friss reszelt),79,1,pici,ÍZESÍTŐ,NULL
307,37,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
308,37,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
309,38,Csirkemellfilé,42,150,g,FŐ_MAKRO,R38-A
310,38,Vöröshagyma,199,40,g,KIEGÉSZÍTŐ,NULL
311,38,Paprika,137,50,g,KIEGÉSZÍTŐ,NULL
312,38,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
313,38,Édes nemes fűszerpaprika,52,1,teáskanál,ÍZESÍTŐ,NULL
314,38,Őrölt kömény,56,1,csipet,ÍZESÍTŐ,NULL
315,38,Só,165,1,csipet,ÍZESÍTŐ,NULL
316,38,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
317,38,Paradicsompüré,140,20,g,KÖTÖTT,R38-A
318,38,Víz / Csirkealaplé,197 / 41,150,ml,KÖTÖTT,R38-A
319,38,Kókuszjoghurt,100,50,g,KÖTÖTT,R38-A
320,38,Zabliszt,203,10,g,KÖTÖTT,R38-A
321,38,Petrezselyem (friss),142,1,ízlés szerint,ÍZESÍTŐ,NULL
322,39,Teljes kiőrlésű tortilla lap,187,1,db,FŐ_MAKRO,NULL
323,39,Csirkemellfilé,42,120,g,FŐ_MAKRO,NULL
324,39,Római kömény,154,1,ízlés szerint,ÍZESÍTŐ,NULL
325,39,Füstölt pirospaprika,72,1,ízlés szerint,ÍZESÍTŐ,NULL
326,39,Chilipor,27,1,ízlés szerint,ÍZESÍTŐ,NULL
327,39,Fokhagymapor,68,1,ízlés szerint,ÍZESÍTŐ,NULL
328,39,Oregánó,134,1,ízlés szerint,ÍZESÍTŐ,NULL
329,39,Kókuszzsír,103,1,teáskanál,ÍZESÍTŐ,NULL
330,39,Petrezselyem (friss),142,1,ízlés szerint,ÍZESÍTŐ,NULL
331,39,Lime,116,0.5,db,ÍZESÍTŐ,NULL
332,39,Chili szósz,29,1,ízlés szerint,ÍZESÍTŐ,NULL
333,39,Lilahagyma,115,1,db,KIEGÉSZÍTŐ,NULL
334,39,Koktélparadicsom,104,50,g,KIEGÉSZÍTŐ,NULL
335,39,Avokádó,13,100,g,FŐ_MAKRO,NULL
336,39,Só,165,1,csipet,ÍZESÍTŐ,NULL
337,39,Fekete bors,226,1,csipet,ÍZESÍTŐ,NULL
338,40,Csirkemell,42,150,g,FŐ_MAKRO,NULL
339,40,Édesburgonya,53,150,g,FŐ_MAKRO,NULL
340,40,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
341,40,Feketebors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
342,40,Rozmaring,155,1,ízlés szerint,ÍZESÍTŐ,NULL
343,41,Csirkemellfilé,42,130,g,FŐ_MAKRO,NULL
344,41,Csicseriborsó konzerv,40,100,g,FŐ_MAKRO,NULL
345,41,Sárgarépa,160,100,g,KIEGÉSZÍTŐ,NULL
346,41,Vöröshagyma,199,1,db (kisebb),ÍZESÍTŐ,NULL
347,41,Fokhagyma,67,1,gerezd,ÍZESÍTŐ,NULL
348,41,Lime,116,0.5,db,ÍZESÍTŐ,NULL
349,41,Balzsamecet,16,1,teáskanál,ÍZESÍTŐ,NULL
350,41,Olívaolaj,132,1,teáskanál,ÍZESÍTŐ,NULL
351,41,Kapor (friss),90,1,ízlés szerint,ÍZESÍTŐ,NULL
352,41,Római kömény,154,1,ízlés szerint,ÍZESÍTŐ,NULL
353,41,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
354,41,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
355,42,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
356,42,Lencse (konzerv),114,100,g,FŐ_MAKRO,NULL
357,42,Paradicsom,139,1,db,KIEGÉSZÍTŐ,NULL
358,42,Olívaolaj,132,1,teáskanál,ÍZESÍTŐ,NULL
359,42,Citromlé,31,1,ízlés szerint,ÍZESÍTŐ,NULL
360,42,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
361,42,Fekete bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
362,43,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
363,43,Kaliforniai paprika,89,1,db,KIEGÉSZÍTŐ,NULL
364,43,Quinoa,148,40,g,FŐ_MAKRO,NULL
365,43,Olívaolaj,132,1,teáskanál,ÍZESÍTŐ,NULL
366,43,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
367,43,Oregánó,134,1,ízlés szerint,ÍZESÍTŐ,NULL
368,43,Fokhagymapor,68,1,ízlés szerint,ÍZESÍTŐ,NULL
369,43,Bors,226,1,ízlés szerint,ÍZESÍTŐ,NULL
370,44,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
371,44,Quinoa,148,50,g,FŐ_MAKRO,NULL
372,44,Spenótlevél,169,1,marék,KIEGÉSZÍTŐ,NULL
373,44,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
374,44,Citromlé,31,1,ízlés szerint,ÍZESÍTŐ,NULL
375,45,Csirkemellfilé,42,150,g,FŐ_MAKRO,NULL
376,45,Paprika,137,1,db,KIEGÉSZÍTŐ,NULL
377,45,Sárgarépa,160,1,db,KIEGÉSZÍTŐ,NULL
378,45,Kókuszolaj,103,1,evőkanál,ÍZESÍTŐ,NULL
379,45,Fokhagyma,67,2,gerezd,ÍZESÍTŐ,NULL
380,45,Light szójaszósz,236,1,evőkanál,ÍZESÍTŐ,NULL
381,45,Teljes kiőrlésű tészta,182,30,g,FŐ_MAKRO,NULL
382,45,Só,165,1,ízlés szerint,ÍZESÍTŐ,NULL
